W,L,yearID,nameGiven,NameLast,teamID
24,36,1963,Robert Boden,Scheffing,DET
24,57,1902,Wilbert,Robinson,BLA
24,58,1880,Samuel Newhall,Crane,BFN
23,10,1881,Thomas Jefferson,York,PRO
23,13,1980,John Albert,Goryl,MIN
23,18,1904,James Joseph,Callahan,CHA
23,24,1982,Robert Leroy,Rodgers,ML4
23,25,1900,Louis Wilbur,Heilbroner,SLN
23,27,1957,Harry Francis,Craft,KC1
23,27,1972,Edwin Lee,Mathews,ATL
23,30,1925,Walter James Vincent,Maranville,CHN
23,32,2005,Samuel Benedict,Perlozzo,BAL
23,33,1890,Robert H.,Leadley,CL4
23,33,1986,James Gottfried,Frey,CHN
23,33,1988,Richard Hirschfeld,Williams,SEA
23,34,1921,William,Killefer,CHN
23,38,1968,Grady Edgebert,Hatton,HOU
23,40,1948,Edwin Milby,Sawyer,PHI
23,46,1891,Charles N.,Snyder,WS9
23,49,1952,Robert Abial,Rolfe,DET
23,54,1909,Harry Thomas,Smith,BSN
23,113,1890,Guy Jackson,Hecker,PIT
22,10,1927,Rogers,Hornsby,NY1
22,13,1946,Joseph Vincent,McCarthy,NYA
22,17,1886,William A.,Sharsig,PH4
22,17,1908,Frederick Lovett,Lake,BOS
22,21,1898,William Michael,Joyce,NY1
22,23,1890,William Henry,Wright,PHI
22,24,1918,Fielder Allison,Jones,SLA
22,25,1981,James Louis,Fregosi,CAL
22,26,2001,John,Boles,FLO
22,27,1999,James Kenneth,Lefebvre,MIL
22,29,1923,James Philip,Austin,SLA
22,29,1952,Rogers,Hornsby,SLA
22,33,1874,Robert Vavasour,Ferguson,BR2
22,35,2003,David Allen,Miley,CIN
22,54,1909,Frank Eugene,Bowerman,BSN
22,58,1890,John Charles,Rowe,BFP
22,61,2004,Alfredo Jose,Pedrique,ARI
21,7,1871,John Dickson,McBride,PH1
21,7,1912,Joseph Leo,Birmingham,CLE
21,11,1925,Hugh Ambrose,Jennings,NY1
21,14,1929,Jewel Winklemeyer,Ens,PIT
21,15,1891,Charles H.,Cushman,ML3
21,15,1987,John David,Wathan,KCA
21,25,1943,Robert Hunter,Coleman,BSN
21,28,1958,John Thomas,Tighe,DET
21,29,1885,Frederick C.,Dunlap,SL5
21,30,1890,Oliver Wendell,Tebeau,CLP
21,32,2001,Felipe Rojas,Alou,MON
21,33,1892,John Curtis,Chapman,LS3
21,35,1876,William H.,Craver,NY3
21,36,1888,Samuel W.,Barkley,KC2
21,39,1934,Charles Walter,Dressen,CIN
21,41,1900,William,Ewing,NY1
21,46,1884,Fergus G.,Malone,PHU
21,47,1898,James Thomas,McGuire,WAS
21,55,1890,Gustavus Heinrich,Schmelz,CL4
21,56,1937,James Leroy,Bottomley,SLA
21,59,1880,John Edgar,Clapp,CN1
20,10,1871,William Henry,Wright,BS1
20,13,1873,Calvin Alexander,McVey,BL1
20,13,1981,Richard Dalton,Howser,KCA
20,15,1884,Daniel,O'Leary,CNU
20,16,1890,John Joseph,Gerhardt,SL4
20,18,1991,Robert Leroy,Rodgers,CAL
20,21,1905,William Joseph,Bradley,CLE
20,22,1990,David Allen,Johnson,NYN
20,22,2013,Ryne Dee,Sandberg,PHI
20,24,1984,Stephen,Boros,OAK
20,24,1993,Atanasio,Perez,CIN
20,25,1890,George K.,Frazer,SR2
20,25,1949,John Walter,Cooney,BSN
20,27,1995,Joseph Paul,Torre,SLN
20,28,1977,John Francis,McNamara,SDN
20,29,1991,Robert Leroy,Rodgers,MON
20,30,2004,John Michael,Gibbons,TOR
20,33,1948,William Henry,Walters,CIN
20,33,2002,John Albert,Martinez,TOR
20,38,1980,Maurice Morning,Wills,SEA
20,40,1917,James Joseph,Callahan,PIT
20,44,1888,James Andrew,Williams,CL3
20,49,1887,Horace S.,Fogel,IN3
19,9,1871,James Leon,Wood,CH1
19,10,1999,Joseph John,Maddon,ANA
19,11,1979,George Dallas,Green,PHI
19,14,1991,Fury Gene,Tenace,TOR
19,19,1888,Robert H.,Leadley,DTN
19,20,1992,Robert Leroy,Rodgers,CAL
19,22,1984,Peter Edward,Rose,CIN
19,23,1970,Clyde Edward,King,SFN
19,27,1898,George Tweedy,Stallings,PHI
19,30,1961,Harry Arthur,Lavagetto,MIN
19,31,1905,Martin Stanford,Robison,SLN
19,31,1949,Charles John,Grimm,CHN
19,31,2010,Daren Dwayne,Brown,SEA
19,33,1933,Rogers,Hornsby,SLA
19,33,1970,Charles,Metro,KCA
19,35,1969,George Edward,Myatt,PHI
19,36,1905,Napoleon,Lajoie,CLE
19,48,1965,Wesley Noreen,Westrum,NYN
19,54,1882,Henry C.,Myers,BL2
18,7,1873,Joseph,Start,NY2
18,13,1880,John Montgomery,Ward,PRO
18,16,1936,Delmer David,Baker,DET
18,17,1895,Harvey Lennox,Watkins,NY1
18,18,1874,Fergus G.,Malone,CH2
18,19,1980,Albert Fred,Schoendienst,SLN
18,19,1991,Donald William,Zimmer,CHN
18,22,1989,Russell Earl,Dent,NYA
18,23,1902,Horace S.,Fogel,NY1
18,28,2009,Clinton Merrick,Hurdle,COL
18,31,1990,Russell Earl,Dent,NYA
18,33,1980,Kenton Lloyd,Boyer,SLN
18,41,1971,John Joseph,Lipon,CLE
18,44,1919,John Wesley,Coombs,PHI
18,51,1945,Fred Landis,Fitzsimmons,PHI
17,10,1961,Chalmer Luman,Harris,BAL
17,17,1975,William Charles,Virdon,HOU
17,18,1915,John Henry,Ganzel,BRF
17,19,1955,Edward Raymond,Stanky,SLN
17,20,1992,Thomas William,Runnells,MON
17,22,1983,Charles Francis,Fox,CHN
17,23,1932,John Joseph,McGraw,NY1
17,24,1897,James F.,Rogers,LS3
17,26,1879,Michael Cornelius,Dorgan,SR1
17,26,2001,Joseph Thomas,Kerrigan,BOS
17,34,2010,Juan Milton,Samuel,BAL
17,35,1964,Edmund Walter,Lopat,KC1
17,36,1883,Ormond Hook,Butler,PT1
17,37,1873,Robert Vavasour,Ferguson,BR2
16,7,1884,Charles Albert,Comiskey,SL4
16,10,1966,Charles Walter,Dressen,DET
16,11,1981,William James,Fanning,MON
16,13,1924,John Joseph,McGraw,NY1
16,13,1937,Gordon Stanley,Cochrane,DET
16,15,1972,Leo Ernest,Durocher,HOU
16,17,1871,Robert Vavasour,Ferguson,NY2
16,17,1895,George Stacey,Davis,NY1
16,21,1989,Tommy Vann,Helms,CIN
16,22,2003,Jeffrey Allen,Torborg,FLO
16,22,2015,Michael Patrick,Redmond,MIA
16,24,1994,Robert Leroy,Rodgers,CAL
16,25,1985,Robert Paul,Wine,ATL
16,25,2012,Anthony John,DeFrancesco,HOU
16,30,1983,George Irvin,Bamberger,NYN
16,30,1988,Lawrence Robert,Bowa,SDN
16,32,1892,Robert Lee,Caruthers,SLN
16,34,1895,Albert C.,Buckenberger,SLN
16,37,1874,Lipman Emanuel,Pike,HR1
15,10,1872,James Leon,Wood,TRO
15,12,1984,Charles Keith,Cottier,SEA
15,14,1892,Albert C.,Buckenberger,PIT
15,15,1871,Nicholas Ephraim,Young,WS3
15,16,2007,Cecil Celester,Cooper,HOU
15,17,1937,Earle Thaddeus,Mack,PHA
15,19,1890,William Harrison,Barnie,BL3
15,20,1898,William Harrison,Barnie,BRO
15,21,1968,Alfonso Ramon,Lopez,CHA
15,22,1885,Charles Michael,Hackett,BR3
15,22,1991,John David,Wathan,KCA
15,24,1966,George Bevan,Strickland,CLE
15,25,1886,John H.,Gaffney,WS8
15,27,1960,William Frederick,Jurges,BOS
15,29,1941,Fred Girard,Haney,SLA
15,30,1977,Joseph Filmore,Frazier,NYN
15,34,1891,Daniel Webster,Shannon,WS9
15,39,2010,David Michael,Trembley,BAL
15,45,1878,John Curtis,Chapman,ML2
14,8,1890,William Henry,Wright,PHI
14,8,2014,Timothy Paul,Bogar,TEX
14,9,1873,Thomas Joseph,Carey,BL1
14,13,1924,Edward Trowbridge,Collins,CHA
14,14,1973,Joseph Charles,Schultz,DET
14,16,1984,William James,Fanning,MON
14,20,1992,Robert Leroy,Rodgers,CAL
14,24,1940,Francis Raymond,Blades,SLN
14,25,1909,James Thomas,McGuire,CLE
14,26,1906,Charles Sylvester,Stahl,BOS
14,26,1963,James Barton,Vernon,WS2
14,36,1888,David Elwood,Rowe,KC2
14,45,1876,Alfred Hector,Wright,PHN
14,51,1889,William Van Winkle,Wolf,LS2
13,6,1890,John J.,Clements,PHI
13,10,1980,Robert Leroy,Rodgers,ML4
13,11,1990,Albert Fred,Schoendienst,SLN
13,12,1874,Thomas Joseph,Carey,NY2
13,12,1998,Larry Alton,Parrish,DET
13,13,1973,Daniel Edward,Murtaugh,PIT
13,14,1999,Matthew Joseph,Galante,HOU
13,17,1946,James Wren,Taylor,SLA
13,22,1952,Thomas Francis,Holmes,BSN
13,24,1991,Frank,Robinson,BAL
13,25,1925,Wesley Branch,Rickey,SLN
13,25,1993,Jeffrey Allen,Torborg,NYN
13,28,1915,Harry Fenton,Schlafly,BUF
13,36,1897,William Wilson,Hallman,SLN
13,38,1889,John Francis,Morrill,WS8
13,46,1884,Timothy Paul,Sullivan,KCU
13,67,1886,Michael B.,Scanlon,WS8
13,68,1883,William Aloysius,Purcell,PHI
12,7,1883,Charles Albert,Comiskey,SL4
12,10,1894,Cornelius Alexander,Mack,PIT
12,11,1986,Jay Thomas,Kelly,MIN
12,12,1871,William H.,Craver,TRO
12,13,1961,George Robert,Tebbetts,ML1
12,14,1925,George C.,Gibson,CHN
12,14,2005,Peter,Mackanin,PIT
12,15,1988,Tommy Vann,Helms,CIN
12,16,1915,Joseph Leo,Birmingham,CLE
12,17,1887,John Francis,Morrill,BSN
12,17,2009,Robert Paul,Melvin,ARI
12,18,1962,Louis Frank,Klein,CHN
12,19,1996,Robert John,Valentine,NYN
12,20,1883,Albert George,Pratt,PT1
12,22,1968,John Lester,Moss,CHA
12,22,1976,Charles Francis,Fox,MON
12,23,2010,Thomas Brad,Hillman,KCA
12,24,1989,James Francis,Williams,TOR
12,26,1898,Thomas Tarlton,Brown,WAS
12,26,1914,Fielder Allison,Jones,SLF
12,27,1912,Roderick John,Wallace,SLA
12,27,1988,Charles William,Tanner,ATL
12,30,1884,Felix Inglesby,Moses,RIC
12,31,1892,Daniel,Richardson,WAS
12,34,1879,Horace B.,Phillips,TRN
12,50,1884,John Samuel,Hollingshead,WS7
12,104,1899,Joseph James,Quinn,CL4
11,11,1890,Thomas Francis Michael,McCarthy,SL4
11,12,1988,Peter Edward,Rose,CIN
11,13,2014,Thomas James,Lawless,HOU
11,14,1981,Robert Granville,Lemon,NYA
11,17,1873,John Van Buskirk,Hatfield,NY2
11,17,2001,Johnny Lane,Oates,TEX
11,18,1887,Frederick L.,Thomas,IN3
11,20,1928,John Thomas,Slattery,BSN
11,20,1995,Gene William,Lamont,CHA
11,25,1981,John Albert,Goryl,MIN
11,28,1895,Joseph James,Quinn,SLN
11,28,1969,William Joseph,Rigney,CAL
11,30,1895,Louis A.,Phelan,SLN
11,31,1884,Robert Vavasour,Ferguson,PT1
11,44,1932,John Francis,Collins,BOS
10,10,1914,Roger Thorpe,Peckinpaugh,NYA
10,11,1924,John Joseph,Evers,CHA
10,12,1979,James David,Bristol,SFN
10,13,1874,James Leon,Wood,CH2
10,18,1996,John Francis,McNamara,CAL
10,19,1871,Charles Henry,Pabor,CL1
10,19,1898,Arthur Albert,Irwin,WAS
10,20,1946,James Joseph,Dykes,CHA
10,20,1972,James David,Bristol,ML4
10,29,1888,John Francis,Kelly,LS2
10,29,1888,Walter F.,Hewett,WS8
10,30,1967,Lucius Benjamin,Appling,KC1
10,46,1889,Daniel Webster,Shannon,LS2
9,8,1890,John Nelson,Kerins,SL4
9,9,1879,James Laurie,White,CN1
9,11,1885,Frederick C.,Dunlap,SL5
9,13,1898,Adrian Constantine,Anson,NY1
9,14,1973,Alfred Manuel,Martin,TEX
9,18,1975,Cornelius Joseph,Ryan,ATL
9,19,1986,Charles Keith,Cottier,SEA
9,20,1907,Robert Alexander,Unglaub,BOS
9,23,1985,Douglas Lee,Rader,TEX
9,24,1884,Horace B.,Phillips,PT1
9,24,1890,Jacob S.,Faatz,BFP
9,25,1897,Gustavus Heinrich,Schmelz,WAS
9,28,1872,Robert Vavasour,Ferguson,BR2
9,28,2016,Fredi Jesus,Gonzalez,ATL
9,32,1882,Freeman,Brown,WOR
9,38,1874,William Warren,White,BL1
9,56,1876,Charles Harvey,Gould,CN1
8,6,1872,Everett,Mills,BL1
8,8,1938,Miguel Angel,Gonzalez,SLN
8,9,1898,John Joseph,Doyle,WAS
8,9,1969,Alfonso Ramon,Lopez,CHA
8,11,1989,John Henry,Hart,CLE
8,14,1996,Joseph John,Maddon,CAL
8,15,2002,Anthony Joseph,Muser,KCA
8,17,1888,William Henry,Watkins,KC2
8,17,1987,Frank Joseph,Lucchesi,CHN
8,18,1881,Harry Duffield,Stovey,WOR
8,21,1977,James David,Bristol,ATL
8,22,1950,John James,Onslow,CHA
8,25,2005,Antonio Francesco,Pena,KCA
8,30,1899,Lafayette Napoleon,Cross,CL4
8,31,1873,Nicholas Ephraim,Young,WS5
8,32,1897,Hugh N.,Nicol,SLN
8,37,1896,Roger,Connor,SLN
7,10,1889,Frederick C.,Dunlap,PIT
7,10,1896,Henry Harrison,Diddlebock,SLN
7,12,1877,John E.,Manning,CN1
7,15,1899,William Henry,Watkins,PIT
7,17,1885,James Francis,Galvin,BFN
7,18,2015,Ronald Jon,Roenicke,MIL
7,22,1879,Robert Vavasour,Ferguson,TRN
7,30,1882,John Curtis,Chapman,WOR
7,31,1885,Charles Hazen,Morton,DTN
6,11,1891,William A.,Sharsig,PH4
6,11,1911,James Thomas,McGuire,CLE
6,11,1960,Charles John,Grimm,CHN
6,11,1978,Vernon Fred,Rapp,SLN
6,12,1985,Roger Lee,Craig,SFN
6,14,1872,Winfield Scott,Hastings,CL1
6,16,2002,David Gus,Bell,COL
6,17,1892,John A.,Stricker,SLN
6,18,1981,Maurice Morning,Wills,SEA
6,19,1884,Edwin Russell,Curtis,ALT
6,22,1887,George Walter,Burnham,IN3
6,22,1897,Thomas Jefferson,Dowd,SLN
6,24,1887,Robert Vavasour,Ferguson,NY4
6,32,1885,Alexander J.,McKinnon,SL5
5,12,1879,Frank Sylvester,Flint,CHN
5,12,1886,James H.,Gifford,NY4
5,12,1961,Avitus Bernard,Himsl,CHN
5,12,2005,Robert Walden,Schaefer,KCA
5,14,1890,John Charles,Rowe,BFP
5,19,1872,John Edgar,Clapp,MID
5,19,1877,Robert Edward,Addy,CN1
5,20,1937,Roderick John,Wallace,CIN
5,21,1879,James F.,Macullar,SR1
5,21,1965,Fred Melvin,McGaha,KC1
5,27,1902,George Henry,Smith,NY1
4,13,1883,Robert Vavasour,Ferguson,PHI
4,14,1875,George Warren,Latham,NH1
4,15,1875,Charles James,Sweasy,SL1
4,16,1875,John Samuel,Hollingshead,WS6
4,16,1957,Charles Walter,Dressen,WS1
4,16,1962,Elvin Walter,Tappe,CHN
4,16,1966,John Joseph,Keane,NYA
4,18,1884,William Henry,Watkins,IN2
4,21,1871,Winfield Scott,Hastings,RC1
3,15,1872,James Leon,Wood,BR1
2,15,1959,Henry Willis Patrick,Norman,DET
2,16,1884,Joseph S.,Simmons,WIL
2,17,1896,John James,McCloskey,LS3
2,21,1873,Douglas L.,Allison,ELI
2,21,1875,Charles Harvey,Gould,NH1
2,40,1875,Charles Henry,Pabor,BR2
1,16,1904,Malachi Jeddidah,Kittridge,WS1
